trade_id,account_num,activity,CUSIP,quantity,price,timestamp,status
3178,935827746,sell,F6BO60W97,3836,246.68,2024-09-25 14:06:36,valid
3179,783172117,sell,GBAFQHCH0,8784,103.93,2024-09-25 14:06:36,valid
3180,172301730,sell,9XO4SIYO7,5594,38.14,2024-09-25 14:06:36,valid
3181,293564464,sell,H02ABI668,4689,135.83,2024-09-25 14:06:36,valid
3182,548269988,sell,CU51Q8W04,5937,237.77,2024-09-25 14:06:36,valid
3183,971393933,sell,SG6TVATB5,2779,41.15,2024-09-25 14:06:36,valid
3184,999583154,sell,V3NO9APS4,5777,31.41,2024-09-25 14:06:36,valid
3185,394996164,sell,AYWIDD314,1377,339.49,2024-09-25 14:06:36,valid
3186,596636137,buy,NC529LWQ3,4892,342.10,2024-09-25 14:06:36,valid
3187,934618011,buy,KTONQBRC2,7889,458.46,2024-09-25 14:06:36,valid
3188,914063762,sell,CPQ5ZJUG6,876,458.30,2024-09-25 14:06:36,valid
3189,253956798,buy,VEB6G5BU5,8104,151.45,2024-09-25 14:06:36,valid
3190,806058751,sell,G1ZXUQWK2,6561,170.98,2024-09-25 14:06:36,valid
3191,594009966,sell,QBLUINVU0,642,65.45,2024-09-25 14:06:36,valid
3192,445387582,buy,4T84RJBR6,3928,454.51,2024-09-25 14:06:36,valid
3193,226230581,sell,FPTWKX574,8433,134.85,2024-09-25 14:06:36,valid
3194,238109301,buy,72AK1GZO8,6939,131.34,2024-09-25 14:06:36,valid
3195,149295497,sell,Z5WDXBHH3,1432,74.25,2024-09-25 14:06:36,valid
3196,615556541,buy,PYDB2MV31,2098,448.38,2024-09-25 14:06:36,valid
3197,170507293,sell,34Z0SR2M2,6742,412.21,2024-09-25 14:06:36,valid
3198,431437059,buy,U0L0LQY98,5288,483.93,2024-09-25 14:06:36,valid
3199,498982693,sell,XDW6URTA3,9109,244.42,2024-09-25 14:06:36,valid
3200,853687533,sell,98JYN7VH9,4450,277.83,2024-09-25 14:06:36,valid
3201,626198638,sell,JD4X1GXB0,465,335.15,2024-09-25 14:06:36,valid
3202,613239451,buy,5EUU05DE1,4995,176.44,2024-09-25 14:06:36,valid
3203,485495520,sell,SAFHGFDF8,8072,293.18,2024-09-25 14:06:36,valid
3204,891700890,sell,RQ9NSIMI3,4066,158.70,2024-09-25 14:06:36,valid
3205,648552255,sell,N1V3WX9K3,5621,156.92,2024-09-25 14:06:36,valid
3206,356157857,sell,NVMVRBNQ0,9537,99.98,2024-09-25 14:06:36,valid
3207,595018425,buy,ECJXRAMS1,9022,329.83,2024-09-25 14:06:36,valid
3208,996574876,buy,VYS8U8YD0,8001,448.08,2024-09-25 14:06:36,valid
3209,810705047,sell,73NCAN9T3,6233,80.82,2024-09-25 14:06:36,valid
3210,496516148,buy,40ITFCME8,7484,464.21,2024-09-25 14:06:36,valid
3211,982179966,buy,Q3TOM5A98,5566,418.72,2024-09-25 14:06:36,valid
3212,187741763,buy,JJ2ZC9L13,3144,304.24,2024-09-25 14:06:36,valid
3213,911906674,buy,KZWC59IL1,2398,13.01,2024-09-25 14:06:36,valid
3214,714212949,buy,I9DQKK0G0,568,91.43,2024-09-25 14:06:36,valid
3215,168425311,sell,WAK0X6SE2,3411,345.86,2024-09-25 14:06:36,valid
3216,904975792,buy,DY82YXUG3,6582,180.39,2024-09-25 14:06:36,valid
3217,654734973,sell,MM0KCX8J0,1222,308.32,2024-09-25 14:06:36,valid
3218,289457091,buy,V7ZWT7K62,8977,336.46,2024-09-25 14:06:36,valid
3219,874372910,sell,YLRW4DCE3,5725,265.78,2024-09-25 14:06:36,valid
3220,620143238,sell,M0XQFUTL4,5237,352.53,2024-09-25 14:06:36,valid
3221,151374267,buy,00WK7YXM6,8721,472.75,2024-09-25 14:06:36,valid
3222,349495145,sell,L9REVKNR7,4013,353.77,2024-09-25 14:06:36,valid
3223,820877839,buy,0GX28K6C1,6985,189.86,2024-09-25 14:06:36,valid
3224,672037081,sell,RROROOVJ4,2817,290.53,2024-09-25 14:06:36,valid
3225,479314332,buy,62ADCKR13,624,338.61,2024-09-25 14:06:36,valid
3226,403579760,sell,NI9CUG8U9,3321,245.69,2024-09-25 14:06:36,valid
3227,821266043,sell,B7XHNVGZ3,5004,366.81,2024-09-25 14:06:36,valid
3228,374803386,sell,KJQZZK9K7,518,451.73,2024-09-25 14:06:36,valid
3229,891735032,buy,EQ3F5KB01,1802,391.80,2024-09-25 14:06:36,valid
3230,667808638,buy,8EVAFEJW0,1415,140.58,2024-09-25 14:06:36,valid
3231,576976482,buy,EYLX1U8Z4,4216,255.09,2024-09-25 14:06:36,valid
3232,239488045,sell,RZXVSJ6L7,8402,359.72,2024-09-25 14:06:36,valid
3233,834920696,sell,NAXZN6U41,7478,74.44,2024-09-25 14:06:36,valid
3234,296173952,buy,466PG8Q83,3995,231.74,2024-09-25 14:06:36,valid
3235,440380707,buy,TQHPEJ5J7,7673,101.65,2024-09-25 14:06:36,valid
3236,203557643,buy,DUK37JY15,5412,333.59,2024-09-25 14:06:36,valid
3237,170081699,sell,1VGSKJ851,3057,285.76,2024-09-25 14:06:36,valid
3238,932970079,buy,XQ0DF5GH8,281,167.97,2024-09-25 14:06:36,valid
3239,141806896,sell,6HE6BFDD2,9037,388.99,2024-09-25 14:06:36,valid
3240,340531701,buy,T3UY1Z5C7,294,331.80,2024-09-25 14:06:36,valid
3241,460644819,buy,ELZCVJYD5,4217,484.22,2024-09-25 14:06:36,valid
3242,919373661,sell,D8M6YLYO0,4594,355.64,2024-09-25 14:06:36,valid
3243,712453788,buy,OZ0XGU3Z2,7376,286.92,2024-09-25 14:06:36,valid
3244,362373907,buy,OQLHWXLD9,4727,293.00,2024-09-25 14:06:36,valid
3245,477983747,sell,YUSFH3AJ8,7460,329.35,2024-09-25 14:06:36,valid
3246,641466507,sell,TAB4I9VG0,1028,393.83,2024-09-25 14:06:36,valid
3247,857488585,sell,R6TNY3830,3207,253.67,2024-09-25 14:06:36,valid
3248,762236805,sell,XQ9PSS3O7,7469,306.35,2024-09-25 14:06:36,valid
3249,812335046,buy,M82OJ3XM5,5017,85.54,2024-09-25 14:06:36,valid
3250,988015460,buy,9XPSNWIK3,4156,495.20,2024-09-25 14:06:36,valid
3251,246555631,buy,BV11XVRT1,1377,108.01,2024-09-25 14:06:36,valid
3252,474851454,buy,5816I7570,9012,227.08,2024-09-25 14:06:36,valid
3253,723443818,buy,VY2JG1UK3,6803,58.55,2024-09-25 14:06:36,valid
3254,599650180,sell,LXQ3BH5W7,5063,387.67,2024-09-25 14:06:36,valid
3255,677999957,buy,KA77EYY32,9496,342.76,2024-09-25 14:06:36,valid
3256,154988120,buy,EPX40GJT8,3832,490.77,2024-09-25 14:06:36,valid
3257,759429264,buy,M32WCH958,996,490.51,2024-09-25 14:06:36,valid
3258,709107399,sell,SGPHUS551,7563,318.21,2024-09-25 14:06:36,valid
3259,205411830,sell,ZCE2O11U2,641,288.08,2024-09-25 14:06:36,valid
3260,973879944,sell,CZYHXINK2,6645,361.52,2024-09-25 14:06:36,valid
3261,744686561,buy,S4UPL1520,4939,88.01,2024-09-25 14:06:36,valid
3262,323538383,sell,JRVFYGE49,7709,179.23,2024-09-25 14:06:36,valid
3263,540106641,sell,QEKJEKUD9,6375,144.59,2024-09-25 14:06:36,valid
3264,319514553,sell,HAS4OZJB5,2752,383.38,2024-09-25 14:06:36,valid
3265,759311376,sell,PPS2RNYU2,7745,171.42,2024-09-25 14:06:36,valid
3266,886438974,buy,MDJOB2E21,861,181.57,2024-09-25 14:06:36,valid
3267,286954338,buy,BL8PBCZK9,9225,199.52,2024-09-25 14:06:36,valid
3268,641540595,sell,DKUASTP15,205,317.68,2024-09-25 14:06:36,valid
3269,522861525,buy,O8MRDPZ80,2963,247.03,2024-09-25 14:06:36,valid
3270,108834603,sell,NORS05C74,849,117.48,2024-09-25 14:06:36,valid
3271,600660826,buy,JZK789RR1,8719,441.67,2024-09-25 14:06:36,valid
3272,185608794,buy,VJI7LOE92,5135,411.90,2024-09-25 14:06:36,valid
3273,851187924,sell,5OUR763L2,8123,304.09,2024-09-25 14:06:36,valid
3274,879163203,buy,RR4JK23A6,2191,194.83,2024-09-25 14:06:36,valid
3275,430693543,sell,FKY8ROON9,8944,277.38,2024-09-25 14:06:36,valid
3276,773120149,sell,WWSH3GF46,754,28.12,2024-09-25 14:06:36,valid
3277,397409366,sell,L3ND0E644,1558,181.34,2024-09-25 14:06:36,valid
3278,137546776,buy,SSROOFAI9,7680,374.54,2024-09-25 14:06:36,valid
3279,483715268,buy,SIPPZ7A54,8066,39.73,2024-09-25 14:06:36,valid
3280,551402623,sell,0MH0DNUS6,4951,187.87,2024-09-25 14:06:36,valid
3281,998942196,buy,U3EU00356,5111,336.81,2024-09-25 14:06:36,valid
3282,519429197,buy,Y4D60W990,3146,100.69,2024-09-25 14:06:36,valid
3283,357002335,buy,44VMTVO68,4476,437.91,2024-09-25 14:06:36,valid
3284,497324261,sell,81J68EFJ2,9781,114.04,2024-09-25 14:06:36,valid
3285,870514691,buy,4P6MEL6H3,6146,96.95,2024-09-25 14:06:36,valid
3286,137064353,buy,42EQYJR11,3217,488.77,2024-09-25 14:06:36,valid
3287,883961928,buy,DKV5OU8I8,7161,49.72,2024-09-25 14:06:36,valid
3288,820991526,sell,XK4G5DS99,3464,372.88,2024-09-25 14:06:36,valid
3289,298683019,sell,MHSWB4Y44,5139,99.65,2024-09-25 14:06:36,valid
3290,438137308,buy,0XP0VMX11,1827,81.76,2024-09-25 14:06:36,valid
3291,616367395,sell,WLQMFBG97,1025,300.43,2024-09-25 14:06:36,valid
3292,283792420,buy,IVQJR7WU9,7122,239.25,2024-09-25 14:06:36,valid
3293,579818176,sell,SQRYJBTT2,8862,424.10,2024-09-25 14:06:36,valid
3294,332630500,sell,IWAQ1AZU6,3218,289.16,2024-09-25 14:06:36,valid
3295,790275126,buy,009W0JRY7,9287,486.79,2024-09-25 14:06:36,valid
3296,188506016,sell,MA30QZBF1,7812,402.19,2024-09-25 14:06:36,valid
3297,141876620,buy,1A9EASCR4,3436,330.05,2024-09-25 14:06:36,valid
3298,870677890,buy,YPJN6C9Y3,1045,357.06,2024-09-25 14:06:36,valid
3299,120256560,sell,8TLGDBDW9,5585,251.17,2024-09-25 14:06:36,valid
3300,393398688,buy,6RXLQD3Y0,2607,292.57,2024-09-25 14:06:36,valid
3301,508930904,sell,O753580W6,1223,422.51,2024-09-25 14:06:36,valid
3302,270571884,buy,VY53GKKI9,496,65.29,2024-09-25 14:06:36,valid
3303,650493817,sell,EB2H772U2,1258,395.34,2024-09-25 14:06:36,valid
3304,972369225,buy,SKNSC1B94,7404,398.78,2024-09-25 14:06:36,valid
3305,558716901,sell,18SD54R28,600,378.74,2024-09-25 14:06:36,valid
3306,800825268,sell,Z3Q6YXWH4,6781,495.08,2024-09-25 14:06:36,valid
3307,810938991,sell,QMUK6VET5,322,215.87,2024-09-25 14:06:36,valid
3308,902225023,sell,NDCGL6R61,4320,120.73,2024-09-25 14:06:36,valid
3309,984128883,buy,EFVXM2FX0,6452,355.82,2024-09-25 14:06:36,valid
3310,431718660,buy,GEHVD1Q94,9758,268.10,2024-09-25 14:06:36,valid
3311,646163294,buy,WTGCMDX84,2254,210.18,2024-09-25 14:06:36,valid
3312,327797477,buy,X2YXA0UQ0,9022,128.85,2024-09-25 14:06:36,valid
3313,706384812,sell,HR47Y1ZP2,3402,469.96,2024-09-25 14:06:36,valid
3314,656294365,buy,J087NQJC9,89,215.26,2024-09-25 14:06:36,valid
3315,655007660,buy,2MEZYOWV6,3441,492.74,2024-09-25 14:06:36,valid
3316,444348076,buy,YC24KCQA9,9188,303.13,2024-09-25 14:06:36,valid
3317,677069704,buy,VR9CQU1H0,2523,390.68,2024-09-25 14:06:36,valid
3318,716382798,sell,8FL36CD12,707,468.85,2024-09-25 14:06:36,valid
3319,952536925,sell,8LPVVIP76,9027,334.78,2024-09-25 14:06:36,valid
3320,792405164,sell,M1VPF5G50,4267,400.04,2024-09-25 14:06:36,valid
3321,519667504,sell,LTVI9G7O8,3372,287.17,2024-09-25 14:06:36,valid
3322,552821044,buy,DE3CIFKK9,6735,465.01,2024-09-25 14:06:36,valid
3323,976649813,buy,HI3XIVB74,2704,271.88,2024-09-25 14:06:36,valid
3324,127376853,buy,3U53CTIZ8,3545,366.61,2024-09-25 14:06:36,valid
3325,506896625,buy,4TB1CHP44,2248,437.72,2024-09-25 14:06:36,valid
3326,535952178,sell,8OP5JKQE0,8388,278.35,2024-09-25 14:06:36,valid
3327,660290291,sell,KZ2PHZKH0,1518,461.65,2024-09-25 14:06:36,valid
3328,318718172,sell,5LEVHN9L3,4991,27.76,2024-09-25 14:06:36,valid
3329,716394767,buy,RHA7X6868,3308,136.41,2024-09-25 14:06:36,valid
