trade_id,account_num,activity,CUSIP,quantity,price,timestamp,status
2056,819722116,buy,8NPF1UKG8,6550,246.50,2024-09-25 14:06:36,valid
2057,737978391,sell,CESPUAIP3,5574,342.35,2024-09-25 14:06:36,valid
2058,661673557,buy,T0I0F8RJ7,604,166.29,2024-09-25 14:06:36,valid
2059,240594019,buy,PLS02F7U9,1387,276.77,2024-09-25 14:06:36,valid
2060,675065659,sell,GDB3BB6C9,3512,130.24,2024-09-25 14:06:36,valid
2061,748495328,sell,DBB6WE4M0,4,301.33,2024-09-25 14:06:36,valid
2062,368209549,buy,K6TK79HC0,6954,380.50,2024-09-25 14:06:36,valid
2063,979171947,buy,KU9OSSM97,8053,270.42,2024-09-25 14:06:36,valid
2064,499373638,sell,ESU1CF8T2,6979,134.53,2024-09-25 14:06:36,valid
2065,297355624,buy,BQDCUOEY7,2326,487.16,2024-09-25 14:06:36,valid
2066,237019331,sell,JB58SWLN1,6128,346.74,2024-09-25 14:06:36,valid
2067,211198505,sell,BIRD8LXW2,4392,156.92,2024-09-25 14:06:36,valid
2068,930270037,sell,ELH47JR63,5759,90.34,2024-09-25 14:06:36,valid
2069,846101706,sell,JBQOOL2H5,7527,317.29,2024-09-25 14:06:36,valid
2070,923744366,buy,42XQBXXI0,8351,429.33,2024-09-25 14:06:36,valid
2071,347719960,buy,2T1Y29L97,2716,296.98,2024-09-25 14:06:36,valid
2072,422823530,buy,FGV3W6RT9,3773,102.24,2024-09-25 14:06:36,valid
2073,810025026,sell,O9DI8LDB0,9385,42.65,2024-09-25 14:06:36,valid
2074,544461252,buy,FJSMYSL38,7709,136.34,2024-09-25 14:06:36,valid
2075,200878527,buy,TC6ZFM3D5,9992,411.42,2024-09-25 14:06:36,valid
2076,463875037,sell,ENKFGY6P8,131,215.86,2024-09-25 14:06:36,valid
2077,317238541,buy,U16M8WA44,2564,262.76,2024-09-25 14:06:36,valid
2078,692302345,buy,8BNO5DU62,1409,243.73,2024-09-25 14:06:36,valid
2079,809380182,sell,JV8LOZAW4,1615,469.90,2024-09-25 14:06:36,valid
2080,496574147,sell,CJ767T1Y1,1041,453.39,2024-09-25 14:06:36,valid
2081,669992959,buy,00FBNVBQ8,5457,243.79,2024-09-25 14:06:36,valid
2082,715691208,buy,T3O07C483,3472,135.57,2024-09-25 14:06:36,valid
2083,956321915,buy,IA0ZZ8DK9,278,355.62,2024-09-25 14:06:36,valid
2084,450987135,sell,YATD0GHJ8,6936,260.26,2024-09-25 14:06:36,valid
2085,100939430,buy,VX2LBB802,3507,139.24,2024-09-25 14:06:36,valid
2086,342133277,sell,SHNI9H6N7,873,235.46,2024-09-25 14:06:36,valid
2087,840554540,sell,0JVPZ8VR2,5751,485.20,2024-09-25 14:06:36,valid
2088,585575543,buy,6WGCQ2OF0,9771,343.96,2024-09-25 14:06:36,valid
2089,985099213,buy,SX1KSPGX9,7636,122.47,2024-09-25 14:06:36,valid
2090,883540791,sell,97DRM0HX9,8882,178.99,2024-09-25 14:06:36,valid
2091,628719444,sell,MOOV0ZML3,6187,369.39,2024-09-25 14:06:36,valid
2092,969485781,buy,Y4RHWFBV1,1615,132.60,2024-09-25 14:06:36,valid
2093,448164163,buy,I3ORAFK79,2671,253.07,2024-09-25 14:06:36,valid
2094,769310817,sell,URSU9YKT4,6016,99.15,2024-09-25 14:06:36,valid
2095,874994624,sell,Z3NB13YE3,4314,411.27,2024-09-25 14:06:36,valid
2096,161580801,buy,04BMENW02,7919,40.10,2024-09-25 14:06:36,valid
2097,305650790,sell,MPXZLVS64,5438,215.96,2024-09-25 14:06:36,valid
2098,367807833,buy,UC42WFTL8,1054,41.06,2024-09-25 14:06:36,valid
2099,325138765,buy,SP9ZC6M58,9966,187.14,2024-09-25 14:06:36,valid
2100,683779505,buy,SOSQ9BQT7,3569,236.74,2024-09-25 14:06:36,valid
2101,810906401,sell,VO4BB3AJ6,3297,437.31,2024-09-25 14:06:36,valid
2102,847106116,sell,FBWKDKMB5,2061,380.49,2024-09-25 14:06:36,valid
2103,351664505,buy,6FQFOGU30,2756,130.89,2024-09-25 14:06:36,valid
2104,274017086,sell,UPPWKMIO4,4673,158.60,2024-09-25 14:06:36,valid
2105,489917762,buy,J5TL5QG03,2331,431.46,2024-09-25 14:06:36,valid
2106,499101658,sell,4AHA2NZ53,7912,116.16,2024-09-25 14:06:36,valid
2107,755605299,buy,OIFIDITM8,5425,48.91,2024-09-25 14:06:36,valid
2108,669686365,buy,8Y3ZQN6Y0,6862,60.09,2024-09-25 14:06:36,valid
2109,452809858,buy,LZ718N805,1851,215.28,2024-09-25 14:06:36,valid
2110,288143671,sell,90FFL5CV7,597,455.99,2024-09-25 14:06:36,valid
2111,674967831,buy,J6G7BE3C4,7013,489.87,2024-09-25 14:06:36,valid
2112,117029281,sell,V6L4XFI95,1904,458.40,2024-09-25 14:06:36,valid
2113,919834316,buy,1HM75XUW3,3946,12.86,2024-09-25 14:06:36,valid
2114,498223042,sell,584L5PV53,8062,422.80,2024-09-25 14:06:36,valid
2115,226230052,sell,39QDRVY32,1502,347.08,2024-09-25 14:06:36,valid
2116,732973161,buy,RKCVC5MX6,2311,105.01,2024-09-25 14:06:36,valid
2117,810838006,sell,HS54RMI10,2187,336.97,2024-09-25 14:06:36,valid
2118,649549170,sell,245FNOIF3,1089,464.28,2024-09-25 14:06:36,valid
2119,115696295,sell,24P53GZ48,4771,304.66,2024-09-25 14:06:36,valid
2120,863510345,buy,0O3VJ62D4,3066,51.09,2024-09-25 14:06:36,valid
2121,287530398,buy,QTB574R28,945,322.54,2024-09-25 14:06:36,valid
2122,222593422,buy,MZF4CVUF8,2416,34.12,2024-09-25 14:06:36,valid
2123,872921765,sell,MRVQYWEQ7,1436,202.28,2024-09-25 14:06:36,valid
2124,403093723,buy,6U1EJGJY8,5311,427.77,2024-09-25 14:06:36,valid
2125,827309071,sell,XRTCAP5R8,4143,103.12,2024-09-25 14:06:36,valid
2126,820835833,sell,MW27LHAR9,1806,109.42,2024-09-25 14:06:36,valid
2127,627559457,sell,5AI85KOE2,7401,289.67,2024-09-25 14:06:36,valid
2128,143792465,buy,EFGZ0NI74,9688,120.60,2024-09-25 14:06:36,valid
2129,670188978,sell,HPTZENYD9,5435,45.78,2024-09-25 14:06:36,valid
2130,221928516,buy,5U44X5AL3,9663,462.10,2024-09-25 14:06:36,valid
2131,622010809,buy,OL1TM0NQ8,8486,365.01,2024-09-25 14:06:36,valid
2132,848722707,sell,29M09HIB6,6241,337.58,2024-09-25 14:06:36,valid
2133,349140072,sell,GK4X6VUB2,7713,248.17,2024-09-25 14:06:36,valid
2134,333369464,buy,2A6HGVE37,5977,24.65,2024-09-25 14:06:36,valid
2135,102190196,sell,QG7Z8W5R1,6383,416.20,2024-09-25 14:06:36,valid
2136,627553684,sell,N6CNK16U3,7620,237.27,2024-09-25 14:06:36,valid
2137,879973919,buy,VBG5D4DK4,5502,225.29,2024-09-25 14:06:36,valid
2138,685727425,sell,HXV56XUO2,5256,161.46,2024-09-25 14:06:36,valid
2139,127324662,sell,YYM900R98,5072,172.74,2024-09-25 14:06:36,valid
2140,935654970,sell,RWFP57A66,8488,17.65,2024-09-25 14:06:36,valid
2141,418550515,sell,J1QGF43E8,184,155.73,2024-09-25 14:06:36,valid
2142,221168021,buy,U9EP2UD14,146,274.81,2024-09-25 14:06:36,valid
2143,624864874,buy,372UNVKJ8,9048,18.18,2024-09-25 14:06:36,valid
2144,216687572,sell,9NNOVKII8,4684,382.08,2024-09-25 14:06:36,valid
2145,442573215,buy,Y2B6WTDT9,5264,88.71,2024-09-25 14:06:36,valid
2146,528937712,buy,K9FADCVW7,893,132.93,2024-09-25 14:06:36,valid
2147,456781865,sell,NHFZO2MM3,6728,497.59,2024-09-25 14:06:36,valid
2148,226157078,sell,HDAG5TE21,3613,329.67,2024-09-25 14:06:36,valid
2149,827728721,sell,VWQ1UVI89,3901,107.15,2024-09-25 14:06:36,valid
2150,166396913,buy,1125WVI44,6451,159.04,2024-09-25 14:06:36,valid
2151,141154153,sell,J7SXF9M38,444,450.29,2024-09-25 14:06:36,valid
2152,977930308,buy,JZ0AS66B8,8989,225.10,2024-09-25 14:06:36,valid
2153,286875717,sell,LZR7J4SB4,8323,185.28,2024-09-25 14:06:36,valid
2154,572332166,sell,XZQFT0OQ2,1296,327.58,2024-09-25 14:06:36,valid
2155,367046820,buy,SU9DKPC07,6013,460.94,2024-09-25 14:06:36,valid
2156,458003486,buy,1RQ7OTEM5,2317,187.56,2024-09-25 14:06:36,valid
2157,484945086,buy,MPWP6NL44,483,212.31,2024-09-25 14:06:36,valid
2158,646679344,sell,69RSLSMO5,9040,326.32,2024-09-25 14:06:36,valid
2159,188277616,sell,3G8QM4KF0,5009,184.84,2024-09-25 14:06:36,valid
2160,314418129,buy,WKWWA1H62,3951,54.75,2024-09-25 14:06:36,valid
2161,864037995,sell,WMOFIDLK4,7682,106.22,2024-09-25 14:06:36,valid
2162,391932652,buy,OZ2Z2BDI9,9108,18.67,2024-09-25 14:06:36,valid
2163,246813658,sell,CGPL6AN89,1109,266.03,2024-09-25 14:06:36,valid
2164,838444203,sell,BIJS0ASP1,6141,475.10,2024-09-25 14:06:36,valid
2165,116277673,sell,6W9GDU4S5,2922,376.85,2024-09-25 14:06:36,valid
2166,284975799,sell,DA2WWRZQ3,1105,355.74,2024-09-25 14:06:36,valid
2167,419488375,sell,KZXX0XZ45,1342,151.20,2024-09-25 14:06:36,valid
2168,662452712,buy,8I8XDMJY7,3593,431.69,2024-09-25 14:06:36,valid
2169,845945779,buy,171LWZBE3,3922,224.34,2024-09-25 14:06:36,valid
2170,724937209,buy,CMIN85O13,6043,297.85,2024-09-25 14:06:36,valid
2171,363044535,sell,C0PEHHNI1,7934,450.20,2024-09-25 14:06:36,valid
2172,911743092,sell,3XP7IBMR7,4376,488.11,2024-09-25 14:06:36,valid
2173,934675400,buy,FL6YKSQ49,4173,241.82,2024-09-25 14:06:36,valid
2174,741559654,sell,OMDUF4564,2014,411.01,2024-09-25 14:06:36,valid
2175,721684778,sell,QN91QKPI3,6488,92.71,2024-09-25 14:06:36,valid
2176,574367547,sell,QB47H3IU0,3431,357.07,2024-09-25 14:06:36,valid
2177,794471382,buy,78SMA3ND8,3961,333.65,2024-09-25 14:06:36,valid
2178,101304419,buy,JC5RY9LS0,7011,237.13,2024-09-25 14:06:36,valid
2179,948725948,sell,LOUI4WIB6,5171,492.50,2024-09-25 14:06:36,valid
2180,864166781,buy,QHE4PLU89,8963,373.47,2024-09-25 14:06:36,valid
2181,373919848,sell,67HBR9OJ2,6547,421.27,2024-09-25 14:06:36,valid
2182,343059134,buy,M5OJ6NK75,1287,434.54,2024-09-25 14:06:36,valid
2183,961010791,buy,K0LG0F0A5,2643,191.45,2024-09-25 14:06:36,valid
2184,420495566,buy,W44QSJXQ2,35,124.22,2024-09-25 14:06:36,valid
2185,496919552,sell,N8JD73F76,4603,350.98,2024-09-25 14:06:36,valid
2186,381970030,buy,E9POKMTF3,5228,147.35,2024-09-25 14:06:36,valid
2187,622825537,buy,17YRAVI00,3101,472.40,2024-09-25 14:06:36,valid
2188,875957990,sell,5JFW5BJB5,8581,482.50,2024-09-25 14:06:36,valid
2189,877687898,buy,FNBTLYM24,786,43.25,2024-09-25 14:06:36,valid
2190,124532204,sell,8EI1E8GC6,4374,147.51,2024-09-25 14:06:36,valid
2191,182647037,buy,23R1JXFU7,429,317.18,2024-09-25 14:06:36,valid
2192,879127635,buy,E3XTK9YZ5,5352,435.92,2024-09-25 14:06:36,valid
2193,346738099,sell,F62APWWG0,3747,121.25,2024-09-25 14:06:36,valid
2194,723628944,sell,F98VTRY28,8283,260.82,2024-09-25 14:06:36,valid
2195,869279505,sell,4JF72XP86,4970,446.34,2024-09-25 14:06:36,valid
2196,437419997,sell,JNK6H21Y8,6982,45.74,2024-09-25 14:06:36,valid
2197,184315532,sell,CP32L5F54,5056,283.51,2024-09-25 14:06:36,valid
2198,783801266,sell,IU8XK0ZN5,8525,449.63,2024-09-25 14:06:36,valid
2199,106914522,sell,HYV7B2X31,5395,109.27,2024-09-25 14:06:36,valid
2200,942229898,buy,8H4JZ1O53,3697,388.82,2024-09-25 14:06:36,valid
2201,601824865,sell,V6J3HMZH6,5469,127.74,2024-09-25 14:06:36,valid
2202,718306664,buy,BM7NQ04F8,9744,19.61,2024-09-25 14:06:36,valid
2203,513016972,buy,FBUX163G3,4293,456.58,2024-09-25 14:06:36,valid
2204,544136259,buy,TZVZHKPY8,1910,62.10,2024-09-25 14:06:36,valid
2205,222329435,sell,3QSJZ86P3,3708,292.55,2024-09-25 14:06:36,valid
2206,840726225,buy,WX2630EV2,1767,95.32,2024-09-25 14:06:36,valid
2207,171007952,buy,OEI60GVA1,3020,19.13,2024-09-25 14:06:36,valid
2208,977458592,sell,M5XUV2OH2,9873,59.94,2024-09-25 14:06:36,valid
2209,325416885,buy,LYY2ZZVI4,5466,292.87,2024-09-25 14:06:36,valid
2210,894078118,sell,V5U1CMP85,925,26.48,2024-09-25 14:06:36,valid
2211,736473745,buy,CAP5INFQ5,5546,31.50,2024-09-25 14:06:36,valid
2212,350600664,sell,K3TAS7R62,8622,224.40,2024-09-25 14:06:36,valid
2213,703364278,sell,VHXDV9WH0,9812,10.17,2024-09-25 14:06:36,valid
2214,770608581,buy,PVB96OFN0,5525,255.01,2024-09-25 14:06:36,valid
2215,983083016,sell,MI331LMI8,8817,94.13,2024-09-25 14:06:36,valid
2216,610108826,sell,4R9HT4D99,9310,343.29,2024-09-25 14:06:36,valid
2217,110435485,sell,T210YLDK3,2248,229.30,2024-09-25 14:06:36,valid
2218,534250881,sell,WGJKU8CZ6,8635,127.04,2024-09-25 14:06:36,valid
2219,844268468,sell,UIRPWKLX0,3784,22.39,2024-09-25 14:06:36,valid
2220,908725861,buy,0YVWAED64,9913,328.17,2024-09-25 14:06:36,valid
2221,476420748,buy,8Z9MVP8I2,7357,337.78,2024-09-25 14:06:36,valid
2222,587696478,sell,J7G5VL8R0,9399,280.99,2024-09-25 14:06:36,valid
2223,741810512,buy,7MW4F4B48,7199,43.39,2024-09-25 14:06:36,valid
2224,609055068,buy,3P95ZVBU8,7677,362.76,2024-09-25 14:06:36,valid
2225,973295519,sell,4893QGJ50,1895,409.12,2024-09-25 14:06:36,valid
2226,927065683,buy,NGFY97HE8,8240,44.05,2024-09-25 14:06:36,valid
2227,389240589,sell,JSCL0Z953,2209,141.31,2024-09-25 14:06:36,valid
2228,363866643,sell,EB3XMHC02,7192,448.81,2024-09-25 14:06:36,valid
2229,625505988,buy,ZHQQ2COD8,3509,219.22,2024-09-25 14:06:36,valid
2230,194886846,sell,HCZOJAJ61,8136,103.25,2024-09-25 14:06:36,valid
2231,132277436,buy,WQCVS6QF3,3711,190.19,2024-09-25 14:06:36,valid
2232,912636323,sell,O0S793IY1,4644,75.45,2024-09-25 14:06:36,valid
2233,667067031,buy,N1Z83BET3,1086,116.22,2024-09-25 14:06:36,valid
2234,979168356,buy,3EL3X3IZ0,4504,281.34,2024-09-25 14:06:36,valid
2235,969218538,buy,CVX5VEOA0,7294,24.47,2024-09-25 14:06:36,valid
2236,620849050,buy,WYI36LGT4,7761,349.21,2024-09-25 14:06:36,valid
2237,465194647,sell,TII32M880,26,185.55,2024-09-25 14:06:36,valid
2238,707138391,buy,SJX4JW294,3195,146.32,2024-09-25 14:06:36,valid
2239,559961982,buy,1UXIVPJJ8,39,115.46,2024-09-25 14:06:36,valid
2240,209759484,buy,CYH298ZG2,3973,260.32,2024-09-25 14:06:36,valid
2241,554528092,buy,HAMHTH9G7,5097,315.57,2024-09-25 14:06:36,valid
2242,162456307,sell,K6LLI4NO2,1346,44.10,2024-09-25 14:06:36,valid
2243,960555196,sell,OIETBKPZ7,1402,257.52,2024-09-25 14:06:36,valid
2244,400811916,sell,3CGBSLJU8,116,309.74,2024-09-25 14:06:36,valid
2245,623226865,sell,0FQO377E2,1423,264.71,2024-09-25 14:06:36,valid
2246,817213019,buy,UFT0ZTEE7,5830,205.64,2024-09-25 14:06:36,valid
2247,390449829,buy,P8FS26RL9,8738,304.41,2024-09-25 14:06:36,valid
2248,807940160,buy,6Y2MFH8L3,4682,187.65,2024-09-25 14:06:36,valid
2249,751110767,buy,YVM2FUJ88,6828,322.88,2024-09-25 14:06:36,valid
2250,652713551,sell,Q1IPLZ6E0,676,305.19,2024-09-25 14:06:36,valid
2251,593097865,buy,9D84Y3F32,5515,208.50,2024-09-25 14:06:36,valid
2252,310118305,buy,W3JPGLGF1,8618,157.66,2024-09-25 14:06:36,valid
2253,683057282,buy,8ABRRDZ04,8720,384.08,2024-09-25 14:06:36,valid
2254,354471427,sell,3SI1L7FP6,7537,229.59,2024-09-25 14:06:36,valid
2255,351964963,buy,DM8S6M2G8,4733,27.49,2024-09-25 14:06:36,valid
2256,925338927,buy,NK0GMC360,3658,434.26,2024-09-25 14:06:36,valid
2257,726828710,buy,DH398LCE0,711,267.51,2024-09-25 14:06:36,valid
2258,134671423,buy,48OTC6384,4785,253.46,2024-09-25 14:06:36,valid
2259,957691255,buy,2WD4D4HS5,7019,154.62,2024-09-25 14:06:36,valid
2260,710873488,buy,4VP5W3QP6,8861,410.84,2024-09-25 14:06:36,valid
2261,240479099,buy,Y1S7H2509,3283,172.09,2024-09-25 14:06:36,valid
2262,817146066,buy,U9PDQ69V5,1632,169.49,2024-09-25 14:06:36,valid
2263,708413280,buy,TOIXE5U80,591,185.58,2024-09-25 14:06:36,valid
2264,560911333,buy,IMIIMEAJ9,5479,404.20,2024-09-25 14:06:36,valid
2265,905751185,buy,PJSPHLQN5,3156,464.31,2024-09-25 14:06:36,valid
2266,373200576,sell,RQP1N6GN0,9380,287.48,2024-09-25 14:06:36,valid
2267,180650249,sell,Z43A4X4N9,3705,84.19,2024-09-25 14:06:36,valid
2268,844518686,sell,KVP8Y1D78,6815,98.43,2024-09-25 14:06:36,valid
2269,206756657,buy,A70GF2XZ6,363,254.82,2024-09-25 14:06:36,valid
2270,824605985,buy,4FJO76VC1,5158,276.28,2024-09-25 14:06:36,valid
2271,286596372,sell,HXLU0BBK1,9525,111.49,2024-09-25 14:06:36,valid
2272,859911106,buy,49OTOVO81,4870,36.57,2024-09-25 14:06:36,valid
2273,302857116,buy,L79MRG1V2,2502,471.28,2024-09-25 14:06:36,valid
2274,736811000,buy,LKIV7QFC0,3616,326.00,2024-09-25 14:06:36,valid
2275,738465316,buy,EG34J8408,6873,111.59,2024-09-25 14:06:36,valid
2276,426556883,buy,9CZ9UO557,3996,353.84,2024-09-25 14:06:36,valid
2277,525285288,buy,XEFHQKLJ5,4828,25.42,2024-09-25 14:06:36,valid
2278,191137276,buy,76TBENE13,7744,56.88,2024-09-25 14:06:36,valid
2279,691507855,buy,62KQRWUQ2,5512,445.35,2024-09-25 14:06:36,valid
2280,357393798,sell,JUVSDUWV6,6907,230.03,2024-09-25 14:06:36,valid
2281,276582420,sell,PE0NZKGK0,1471,288.24,2024-09-25 14:06:36,valid
2282,841384677,buy,QPB6UXZR0,9616,405.98,2024-09-25 14:06:36,valid
2283,700439991,sell,49R3TZ749,7284,393.36,2024-09-25 14:06:36,valid
2284,356343985,buy,DJO8GGOA2,4214,331.39,2024-09-25 14:06:36,valid
2285,472575271,buy,CMDQ2IWE2,2883,286.64,2024-09-25 14:06:36,valid
2286,782681226,sell,Q9KRRUKF2,2137,380.79,2024-09-25 14:06:36,valid
2287,582265550,buy,P0F0763F1,1599,310.02,2024-09-25 14:06:36,valid
2288,898118770,buy,9XHE37AG7,9965,469.17,2024-09-25 14:06:36,valid
2289,904883445,sell,AVEVWWF72,4640,359.24,2024-09-25 14:06:36,valid
2290,176773403,buy,VBFM5OSX9,1116,110.35,2024-09-25 14:06:36,valid
2291,965669914,buy,SJP6JPAO1,7004,170.99,2024-09-25 14:06:36,valid
2292,935449076,sell,F65EJXYD9,6065,321.82,2024-09-25 14:06:36,valid
2293,349683196,sell,C5VXCD132,3474,21.46,2024-09-25 14:06:36,valid
2294,227074508,buy,NWB4ZK1S1,5235,417.66,2024-09-25 14:06:36,valid
2295,222738960,buy,58ZU96TR2,4012,434.54,2024-09-25 14:06:36,valid
2296,452702577,sell,SNKB8G894,1940,17.34,2024-09-25 14:06:36,valid
2297,458957210,sell,JRLCIWSR4,8638,132.99,2024-09-25 14:06:36,valid
2298,159768219,buy,GS3XA4CX3,5159,273.83,2024-09-25 14:06:36,valid
2299,512087590,sell,HNVZ1CIO3,8924,296.19,2024-09-25 14:06:36,valid
2300,291150337,buy,CZE89FU45,6491,103.34,2024-09-25 14:06:36,valid
2301,948548514,buy,K33I0NMI7,8982,165.40,2024-09-25 14:06:36,valid
2302,983139555,buy,FT98RQOS2,3564,441.18,2024-09-25 14:06:36,valid
2303,388466703,sell,6RB420PV8,3021,360.11,2024-09-25 14:06:36,valid
2304,349082818,buy,TAVN36UP9,1811,347.07,2024-09-25 14:06:36,valid
2305,514662974,buy,M73KVZLI1,7246,424.74,2024-09-25 14:06:36,valid
2306,224828004,sell,S8CALJF99,4025,422.56,2024-09-25 14:06:36,valid
2307,887686290,sell,FOASVVL54,7796,410.03,2024-09-25 14:06:36,valid
2308,469107501,sell,L9W79RMH9,3404,414.52,2024-09-25 14:06:36,valid
2309,702762518,sell,LGT22RRP2,6445,448.63,2024-09-25 14:06:36,valid
2310,320875336,sell,K25KTPM54,9778,152.04,2024-09-25 14:06:36,valid
2311,119375658,buy,MNF12X7R8,5906,26.80,2024-09-25 14:06:36,valid
2312,555817424,buy,8323CV1O4,7925,249.34,2024-09-25 14:06:36,valid
2313,866789731,sell,Q2SB3KAG1,137,266.67,2024-09-25 14:06:36,valid
2314,844858782,buy,9IHHLKH51,2050,260.28,2024-09-25 14:06:36,valid
2315,524736424,sell,ULPM7A6M3,5508,488.57,2024-09-25 14:06:36,valid
2316,251877551,buy,VAJOF9CG9,6286,489.24,2024-09-25 14:06:36,valid
2317,421816969,sell,EDDBZIER8,5480,366.00,2024-09-25 14:06:36,valid
2318,149578325,sell,QNJQKHXO8,495,72.44,2024-09-25 14:06:36,valid
2319,213492996,buy,JGJY5W2V6,6067,293.08,2024-09-25 14:06:36,valid
2320,984783242,sell,IPU3VMNA8,9704,481.34,2024-09-25 14:06:36,valid
2321,974934619,sell,12IBWQD55,3326,293.41,2024-09-25 14:06:36,valid
2322,641079663,buy,IUOYVP9K3,8017,182.89,2024-09-25 14:06:36,valid
2323,998186365,buy,CEYWHAFG9,7341,146.76,2024-09-25 14:06:36,valid
2324,605142252,sell,SIEEBPQV3,6201,79.06,2024-09-25 14:06:36,valid
2325,164176996,buy,5XAW6GDK3,4645,224.51,2024-09-25 14:06:36,valid
2326,432523506,sell,H4LAW2FX2,6150,83.03,2024-09-25 14:06:36,valid
2327,546799890,sell,WRQ3ZWLJ0,7600,432.90,2024-09-25 14:06:36,valid
2328,734387853,buy,CFMNVW7S8,4912,32.97,2024-09-25 14:06:36,valid
2329,227571986,buy,03PWVI2L6,6785,484.08,2024-09-25 14:06:36,valid
