trade_id,account_num,activity,CUSIP,quantity,price,timestamp,status
8045,392013468,sell,VR13BNGU5,2917,484.83,2024-09-25 14:06:36,valid
8046,204913996,buy,ZBU4ZTFG5,6,183.58,2024-09-25 14:06:36,valid
8047,386934532,sell,X9P5HKE83,143,347.83,2024-09-25 14:06:36,valid
8048,244159802,buy,U45JBFSF5,5118,323.81,2024-09-25 14:06:36,valid
8049,727572558,sell,PHE5JAT80,3631,86.71,2024-09-25 14:06:36,valid
8050,709168662,buy,XO7BPECZ4,3980,235.81,2024-09-25 14:06:36,valid
8051,813919495,sell,4GUDCQDL0,2923,391.43,2024-09-25 14:06:36,valid
8052,149792384,sell,CV43T5Q25,8634,322.49,2024-09-25 14:06:36,valid
8053,309626882,sell,ZIJORR4U3,1290,311.39,2024-09-25 14:06:36,valid
8054,745274593,sell,F94MKWDF4,9619,329.38,2024-09-25 14:06:36,valid
8055,871336027,buy,85UL3HK34,5319,63.21,2024-09-25 14:06:36,valid
8056,110371960,buy,P1AHULJR5,4840,32.92,2024-09-25 14:06:36,valid
8057,636189816,buy,YLH5Y5CN7,7835,27.38,2024-09-25 14:06:36,valid
8058,943030556,buy,7W6TMEBU2,3680,219.98,2024-09-25 14:06:36,valid
8059,146304645,sell,R9UTT8KJ5,6640,367.02,2024-09-25 14:06:36,valid
8060,805332605,sell,5GY9O8FL9,429,283.38,2024-09-25 14:06:36,valid
8061,566484930,sell,16T0ETBS4,6753,136.75,2024-09-25 14:06:36,valid
8062,663001404,sell,10W38XMR5,5193,129.21,2024-09-25 14:06:36,valid
8063,516231493,buy,7E55RBS20,7061,55.49,2024-09-25 14:06:36,valid
8064,129705229,buy,G4P955920,5737,143.27,2024-09-25 14:06:36,valid
8065,467861745,buy,6E8AWWU55,5400,184.36,2024-09-25 14:06:36,valid
8066,129860156,sell,IJIJRVTC6,3882,62.27,2024-09-25 14:06:36,valid
8067,145675503,sell,8LSW0BWS6,6988,202.89,2024-09-25 14:06:36,valid
8068,334615372,buy,4B7TBQWE8,1364,270.65,2024-09-25 14:06:36,valid
8069,524997491,buy,YB1GRISG0,7257,63.85,2024-09-25 14:06:36,valid
8070,458102539,sell,SRYZ9Y8S5,632,59.64,2024-09-25 14:06:36,valid
8071,507141902,sell,AOLRAPG44,1116,420.72,2024-09-25 14:06:36,valid
8072,654394487,sell,XTMOGSSH0,7011,443.63,2024-09-25 14:06:36,valid
8073,544117885,sell,FT3R6YWE4,9202,135.98,2024-09-25 14:06:36,valid
8074,810461565,buy,7L3CG4649,2776,383.19,2024-09-25 14:06:36,valid
8075,386863572,buy,8X9JFR492,7763,70.47,2024-09-25 14:06:36,valid
8076,851374911,buy,YUJDGF2X5,5259,69.32,2024-09-25 14:06:36,valid
8077,169623161,buy,OOA7BJ557,7133,248.10,2024-09-25 14:06:36,valid
8078,926195170,buy,65QWUHRV8,5106,322.64,2024-09-25 14:06:36,valid
8079,964212475,buy,I99COUHG2,6450,152.67,2024-09-25 14:06:36,valid
8080,697450438,sell,1NAJC4WU5,7111,402.89,2024-09-25 14:06:36,valid
8081,584536924,buy,VHCZGPTR7,6876,181.76,2024-09-25 14:06:36,valid
8082,841442848,sell,JS5DE82L6,8051,490.25,2024-09-25 14:06:36,valid
8083,891283842,buy,YWK5PNFB3,550,153.73,2024-09-25 14:06:36,valid
8084,241135320,sell,2ZHS4HJO9,8747,497.51,2024-09-25 14:06:36,valid
8085,921429594,sell,MX455CCD7,5419,440.74,2024-09-25 14:06:36,valid
8086,868121167,sell,4VUSFN222,3122,356.35,2024-09-25 14:06:36,valid
8087,258092444,buy,IYO20YYY2,3733,245.04,2024-09-25 14:06:36,valid
8088,707619599,sell,W4FX3GGF1,1496,60.69,2024-09-25 14:06:36,valid
8089,289918747,sell,QOYHI0FD3,542,330.76,2024-09-25 14:06:36,valid
8090,515678265,sell,YE3RJY0A5,784,306.86,2024-09-25 14:06:36,valid
8091,491284707,buy,BXLSL5GL5,807,361.10,2024-09-25 14:06:36,valid
8092,204809257,sell,9SJUWUPK2,5272,456.87,2024-09-25 14:06:36,valid
8093,211969672,buy,98JX78ZB6,7603,176.87,2024-09-25 14:06:36,valid
8094,594254910,sell,WAKP9XCI3,7837,359.43,2024-09-25 14:06:36,valid
8095,652436714,sell,NPU1S5103,8193,140.01,2024-09-25 14:06:36,valid
8096,903670609,sell,MAUPU9QR7,9502,492.55,2024-09-25 14:06:36,valid
8097,739308858,buy,SN94WKML4,1502,373.01,2024-09-25 14:06:36,valid
8098,996285220,buy,QGUPAMMQ9,7064,100.12,2024-09-25 14:06:36,valid
8099,317648244,sell,JXFCIM4U9,3395,310.71,2024-09-25 14:06:36,valid
8100,903356289,sell,UG1VKEBD1,7517,358.45,2024-09-25 14:06:36,valid
8101,669502668,sell,W2F62GYA6,1744,459.13,2024-09-25 14:06:36,valid
8102,810000006,sell,1KIGBYDP6,7139,29.67,2024-09-25 14:06:36,valid
8103,991397770,sell,L7BM50VS2,7563,329.22,2024-09-25 14:06:36,valid
8104,503258725,buy,OEFGV2YQ1,8138,351.17,2024-09-25 14:06:36,valid
8105,878656472,buy,QC2Z0ZJC4,7414,192.74,2024-09-25 14:06:36,valid
8106,510093229,buy,LSSACGGN9,1785,162.34,2024-09-25 14:06:36,valid
8107,785689643,buy,J0GABG137,532,219.67,2024-09-25 14:06:36,valid
8108,688634653,buy,6GW31ZQX0,6263,435.05,2024-09-25 14:06:36,valid
8109,295422125,buy,VDZG70B71,6762,441.13,2024-09-25 14:06:36,valid
8110,875715390,buy,O85QLGXH4,7140,117.47,2024-09-25 14:06:36,valid
8111,886938239,sell,BOK93WH79,1182,451.40,2024-09-25 14:06:36,valid
8112,405043270,sell,M6FH3QIF8,6605,100.16,2024-09-25 14:06:36,valid
8113,805102760,sell,K187LLQ06,7386,442.58,2024-09-25 14:06:36,valid
8114,488664393,buy,ZESEXJZ98,1079,149.18,2024-09-25 14:06:36,valid
8115,255883110,buy,U5HAIRQR1,8321,195.96,2024-09-25 14:06:36,valid
8116,432220092,sell,36CUR5UA0,6328,217.63,2024-09-25 14:06:36,valid
8117,912271091,sell,II40ZA4R5,7882,117.64,2024-09-25 14:06:36,valid
8118,870459925,sell,ZSTK9GJU6,8448,295.86,2024-09-25 14:06:36,valid
8119,418984870,sell,7KNXY5XC2,4956,40.72,2024-09-25 14:06:36,valid
8120,151828617,buy,7P46YNJI5,1457,332.24,2024-09-25 14:06:36,valid
8121,672886771,buy,IMGXP3E71,8033,50.56,2024-09-25 14:06:36,valid
8122,732033202,buy,ECS11PRN2,2560,359.99,2024-09-25 14:06:36,valid
8123,595576117,sell,CAKRLJVW6,4077,464.89,2024-09-25 14:06:36,valid
8124,200338510,sell,FWVI6TG05,7027,448.50,2024-09-25 14:06:36,valid
8125,234009136,buy,0X2XZVX10,1334,53.94,2024-09-25 14:06:36,valid
8126,884654197,buy,H9111AOG6,1205,413.75,2024-09-25 14:06:36,valid
8127,377331198,sell,7KXDJITM7,6438,285.50,2024-09-25 14:06:36,valid
8128,241569554,buy,GN7YDOTT2,7184,469.24,2024-09-25 14:06:36,valid
8129,745583009,buy,R7C2ZP642,2707,433.39,2024-09-25 14:06:36,valid
8130,985628419,buy,O3QP5CH14,5670,407.95,2024-09-25 14:06:36,valid
8131,878424941,buy,N82H4KI77,8281,116.72,2024-09-25 14:06:36,valid
8132,960423363,sell,WJLTFS6J4,1751,242.44,2024-09-25 14:06:36,valid
8133,571785712,buy,3UKLMUKF8,3966,203.72,2024-09-25 14:06:36,valid
8134,989239382,sell,0RN1K1TU3,4249,345.89,2024-09-25 14:06:36,valid
8135,650195370,buy,470JPJO71,4452,347.67,2024-09-25 14:06:36,valid
8136,945842226,buy,QUU73KZL7,8252,110.52,2024-09-25 14:06:36,valid
8137,740387556,buy,3AZ56Y279,8123,283.40,2024-09-25 14:06:36,valid
8138,201957240,buy,QMLM6L1A8,1020,485.50,2024-09-25 14:06:36,valid
8139,556695276,sell,L04V55YH5,2229,333.27,2024-09-25 14:06:36,valid
8140,102710963,sell,MSD8U5VW6,2247,62.33,2024-09-25 14:06:36,valid
8141,983823834,buy,PWJXGZBF2,9617,140.49,2024-09-25 14:06:36,valid
8142,512388871,sell,1JT2ER009,8599,46.60,2024-09-25 14:06:36,valid
8143,255647779,buy,4UIDB76L4,6610,275.46,2024-09-25 14:06:36,valid
8144,871364849,sell,J8B171ZO0,8171,159.49,2024-09-25 14:06:36,valid
8145,381138623,sell,X17JYOKJ2,739,425.22,2024-09-25 14:06:36,valid
8146,803785023,sell,466QLLP95,996,424.80,2024-09-25 14:06:36,valid
8147,226424609,buy,2PCUC3GQ1,4446,402.58,2024-09-25 14:06:36,valid
8148,107444626,buy,9361ZAJL1,5290,461.41,2024-09-25 14:06:36,valid
8149,278352050,buy,H07IH1BU8,4510,293.10,2024-09-25 14:06:36,valid
8150,600452331,sell,VLXRFIU23,3700,354.40,2024-09-25 14:06:36,valid
8151,491944523,buy,Y8393FEY9,6575,292.74,2024-09-25 14:06:36,valid
8152,383980080,sell,OYIDA8WW0,1372,122.25,2024-09-25 14:06:36,valid
8153,668659979,buy,6XO4W6BF5,6869,24.36,2024-09-25 14:06:36,valid
8154,100109071,buy,OOBTF8RI6,4782,304.08,2024-09-25 14:06:36,valid
8155,796008038,buy,CZRHOXDK8,515,231.91,2024-09-25 14:06:36,valid
8156,732727201,sell,KHB71YPB8,6998,95.68,2024-09-25 14:06:36,valid
8157,255276983,buy,E1UM05E55,9163,214.08,2024-09-25 14:06:36,valid
8158,441559669,sell,IT1BJ5HP9,4793,113.33,2024-09-25 14:06:36,valid
8159,722685101,buy,A8JN6U9K7,2880,124.50,2024-09-25 14:06:36,valid
8160,534318421,buy,KV0CSFNR7,4308,111.20,2024-09-25 14:06:36,valid
8161,180593233,buy,BVQ3YI9K7,2016,387.30,2024-09-25 14:06:36,valid
8162,761151575,sell,5YRGN1FD6,9021,297.93,2024-09-25 14:06:36,valid
8163,552822889,sell,MD9KFLGN6,8080,335.88,2024-09-25 14:06:36,valid
8164,845521800,buy,KWK5SXHB1,1564,28.74,2024-09-25 14:06:36,valid
8165,479295369,sell,5YGM067W6,3677,302.53,2024-09-25 14:06:36,valid
8166,319263551,buy,F7W8U4J30,4976,350.45,2024-09-25 14:06:36,valid
8167,767596173,sell,IORV8M6Q3,3707,144.63,2024-09-25 14:06:36,valid
8168,746127230,buy,GBNF4J0R7,4050,259.28,2024-09-25 14:06:36,valid
8169,464924347,buy,ZM792E337,7520,273.32,2024-09-25 14:06:36,valid
8170,537243037,sell,G9ZR1V412,8010,296.75,2024-09-25 14:06:36,valid
8171,473471309,sell,T52KG0IS5,128,22.72,2024-09-25 14:06:36,valid
8172,813385056,buy,7R8L11LS3,3546,420.81,2024-09-25 14:06:36,valid
8173,429820373,buy,4WPI6F6X3,4300,321.24,2024-09-25 14:06:36,valid
8174,906270826,sell,2LSU5BOL5,5608,344.69,2024-09-25 14:06:36,valid
8175,453622316,sell,IDQ64X8W8,5377,443.12,2024-09-25 14:06:36,valid
8176,271486684,sell,JB2S1N002,214,131.49,2024-09-25 14:06:36,valid
8177,954249723,buy,019R8LVE2,3256,277.69,2024-09-25 14:06:36,valid
8178,132250866,sell,FON71L179,2906,20.07,2024-09-25 14:06:36,valid
8179,583512341,buy,SVPWMTY50,2208,104.96,2024-09-25 14:06:36,valid
8180,884269921,sell,BM3Q37LK5,9496,445.88,2024-09-25 14:06:36,valid
8181,833356256,buy,DUDYUEP85,6621,437.27,2024-09-25 14:06:36,valid
8182,660198067,sell,F4WFBYVB4,5615,363.55,2024-09-25 14:06:36,valid
8183,510218604,buy,TA3QEMO65,1227,110.99,2024-09-25 14:06:36,valid
8184,593289897,buy,W6FWAUOT0,1736,108.01,2024-09-25 14:06:36,valid
8185,674957185,buy,A6TSB6W46,3950,327.72,2024-09-25 14:06:36,valid
8186,222748367,sell,RO5E6FZE7,7635,22.65,2024-09-25 14:06:36,valid
8187,518663375,sell,T2IIOASM1,4141,317.58,2024-09-25 14:06:36,valid
8188,145022933,buy,OCHJJJGP6,1978,99.99,2024-09-25 14:06:36,valid
8189,786002120,buy,DZPUYUKH4,8335,150.19,2024-09-25 14:06:36,valid
8190,223315723,buy,OP98HN4D3,2274,333.60,2024-09-25 14:06:36,valid
8191,748125588,buy,OUOSCKTF0,8925,60.99,2024-09-25 14:06:36,valid
8192,684267972,buy,XTFODHEI8,9768,337.99,2024-09-25 14:06:36,valid
8193,677980301,buy,P5LQPT697,2980,240.78,2024-09-25 14:06:36,valid
8194,244795710,sell,Y7NADXZ98,3429,86.73,2024-09-25 14:06:36,valid
8195,252819488,sell,204E31HX9,8810,322.77,2024-09-25 14:06:36,valid
8196,329017053,sell,GBPEWZ8B8,1090,98.17,2024-09-25 14:06:36,valid
8197,464212027,buy,7ZX04LBN8,3715,295.78,2024-09-25 14:06:36,valid
8198,576674742,sell,G2IMDXV69,6548,210.50,2024-09-25 14:06:36,valid
8199,472826735,buy,6AHQAG1R1,7962,381.10,2024-09-25 14:06:36,valid
8200,405606830,sell,MCAL41SL1,490,56.86,2024-09-25 14:06:36,valid
8201,305067384,buy,QBYVQUY69,3850,191.04,2024-09-25 14:06:36,valid
8202,369630069,buy,6TQWGFYY2,6046,465.85,2024-09-25 14:06:36,valid
8203,731202749,sell,UULG3U830,8470,266.90,2024-09-25 14:06:36,valid
8204,485476989,buy,60RS5WVO3,2233,486.33,2024-09-25 14:06:36,valid
8205,651772054,sell,Z81J44KG4,5620,334.69,2024-09-25 14:06:36,valid
8206,935529656,sell,CLSG8D3S6,2481,253.74,2024-09-25 14:06:36,valid
8207,332080709,sell,CN5O6IEV2,6944,490.47,2024-09-25 14:06:36,valid
8208,443188351,buy,2E2WXRX54,6330,329.57,2024-09-25 14:06:36,valid
8209,705924328,sell,L7KGULA88,6301,250.47,2024-09-25 14:06:36,valid
8210,480084164,buy,VR7SIEPZ6,3726,451.64,2024-09-25 14:06:36,valid
8211,101402022,buy,T21AGI2L8,2500,353.51,2024-09-25 14:06:36,valid
8212,287270275,sell,PGA22N837,9832,204.55,2024-09-25 14:06:36,valid
8213,946836479,buy,F8PH8FBS9,2485,279.44,2024-09-25 14:06:36,valid
8214,288155411,buy,AH6VJHMK3,7027,291.62,2024-09-25 14:06:36,valid
8215,682840130,buy,T55JTJJX8,3914,118.66,2024-09-25 14:06:36,valid
8216,119607872,sell,YEVSBSQ31,2517,310.81,2024-09-25 14:06:36,valid
8217,752098044,buy,O3F52DGR5,9424,325.42,2024-09-25 14:06:36,valid
8218,969836261,buy,V27UJK0U9,2632,207.42,2024-09-25 14:06:36,valid
8219,210221775,sell,86TMDWRJ6,9037,417.74,2024-09-25 14:06:36,valid
8220,283958195,buy,ETBYLBR83,9554,447.48,2024-09-25 14:06:36,valid
8221,852237484,buy,2RZERBGE1,3170,284.62,2024-09-25 14:06:36,valid
8222,626648777,sell,DWCJD4FZ7,7628,197.31,2024-09-25 14:06:36,valid
8223,628023736,sell,9428LV0Z6,5337,360.65,2024-09-25 14:06:36,valid
8224,212666544,sell,GZ12GJQE5,2089,219.44,2024-09-25 14:06:36,valid
8225,649000230,sell,WTV6XSRN9,3597,150.71,2024-09-25 14:06:36,valid
8226,726420215,buy,272PHCUZ2,8992,57.90,2024-09-25 14:06:36,valid
8227,199081174,sell,83MJIII87,7472,463.24,2024-09-25 14:06:36,valid
8228,942253241,buy,RHY52PBK3,2824,445.48,2024-09-25 14:06:36,valid
8229,266475335,sell,VUCTR1SC7,8445,391.71,2024-09-25 14:06:36,valid
8230,578595181,sell,2GAGK3314,2340,173.76,2024-09-25 14:06:36,valid
8231,641819207,buy,SWT5A14L5,8259,46.76,2024-09-25 14:06:36,valid
8232,796707709,buy,QPZBLM7X5,5692,321.29,2024-09-25 14:06:36,valid
8233,444680682,sell,V9Z6FYVS1,6399,240.47,2024-09-25 14:06:36,valid
8234,961469506,buy,9ZOI7ONX3,9616,212.38,2024-09-25 14:06:36,valid
8235,332718942,sell,0STJ5TR34,644,74.50,2024-09-25 14:06:36,valid
8236,761999388,buy,W2ZHAGQ10,2066,447.90,2024-09-25 14:06:36,valid
8237,874950526,buy,HB6ZV0W22,7823,334.77,2024-09-25 14:06:36,valid
8238,719753518,buy,PQ29O4SV3,4441,199.91,2024-09-25 14:06:36,valid
8239,596850415,sell,HVNF4GKI6,5340,435.58,2024-09-25 14:06:36,valid
8240,487549439,sell,2WFP4AU40,6114,62.47,2024-09-25 14:06:36,valid
8241,779041476,sell,HYTR53ED4,7924,460.05,2024-09-25 14:06:36,valid
8242,226929048,buy,1OGOL7N54,3936,133.27,2024-09-25 14:06:36,valid
8243,316419927,sell,5Y05ZJHM5,8612,73.91,2024-09-25 14:06:36,valid
8244,900746899,buy,OQR1EUJ88,3972,82.48,2024-09-25 14:06:36,valid
8245,412797261,buy,0H0P5BVN5,5544,91.54,2024-09-25 14:06:36,valid
8246,258474211,sell,4LN7ZBEP8,6989,449.77,2024-09-25 14:06:36,valid
8247,373543917,sell,HW83YWRJ1,1461,485.15,2024-09-25 14:06:36,valid
8248,729564074,sell,55EN7S2V1,2510,294.71,2024-09-25 14:06:36,valid
8249,227516069,buy,GCDVPC3Y5,222,242.12,2024-09-25 14:06:36,valid
8250,240489623,buy,T0RABQAR9,211,210.25,2024-09-25 14:06:36,valid
8251,520501712,buy,PJ3SX9C91,983,185.98,2024-09-25 14:06:36,valid
8252,767700112,buy,3XMNAK5T8,1,499.74,2024-09-25 14:06:36,valid
8253,654622743,buy,BCOWK4Z16,148,232.53,2024-09-25 14:06:36,valid
8254,105309590,buy,XEZV0YTR4,3605,50.60,2024-09-25 14:06:36,valid
8255,437285887,buy,LT0CS8G61,7356,48.37,2024-09-25 14:06:36,valid
8256,442939483,sell,4XDVTMMV1,6038,215.80,2024-09-25 14:06:36,valid
8257,326042101,buy,2WGGV3KO2,465,46.76,2024-09-25 14:06:36,valid
8258,202468489,sell,0FZTNI1P6,428,482.12,2024-09-25 14:06:36,valid
8259,892743175,sell,0JNIN9480,5109,58.10,2024-09-25 14:06:36,valid
8260,483987384,sell,JWJYZ2I05,6705,485.70,2024-09-25 14:06:36,valid
8261,822859568,sell,3U03H8D48,486,479.02,2024-09-25 14:06:36,valid
8262,156580151,sell,F2GHZ60L9,9480,60.20,2024-09-25 14:06:36,valid
8263,528422614,sell,DJH4XH6F7,8072,198.86,2024-09-25 14:06:36,valid
8264,917744749,buy,12PEF1O46,7620,419.71,2024-09-25 14:06:36,valid
8265,984085760,buy,W1EWDUYO9,2375,128.15,2024-09-25 14:06:36,valid
8266,782825292,sell,JOQZHT4A6,1312,306.32,2024-09-25 14:06:36,valid
8267,926068807,sell,9PWFMIJN5,5575,460.59,2024-09-25 14:06:36,valid
8268,940399743,sell,JNFWEEM47,6995,237.40,2024-09-25 14:06:36,valid
8269,476260818,buy,EYQTUXXS8,6539,253.28,2024-09-25 14:06:36,valid
8270,485378326,buy,8W8WYFD34,1586,216.09,2024-09-25 14:06:36,valid
8271,703213524,buy,LW3KAQWR8,6244,183.59,2024-09-25 14:06:36,valid
8272,781827747,buy,7JBTJ3NZ9,9786,316.53,2024-09-25 14:06:36,valid
8273,915410600,sell,55QI0G6V8,1263,94.89,2024-09-25 14:06:36,valid
8274,444494093,sell,0IIY9X841,331,405.26,2024-09-25 14:06:36,valid
8275,508730159,sell,TRHZ1W186,9128,469.90,2024-09-25 14:06:36,valid
8276,342689811,sell,OJQ4I5EZ5,7726,269.27,2024-09-25 14:06:36,valid
8277,683503811,buy,ZN3PNFA54,2318,99.47,2024-09-25 14:06:36,valid
8278,807546116,sell,TS73YQRT9,4417,197.20,2024-09-25 14:06:36,valid
8279,424864897,sell,X9FQIBOC7,9162,167.72,2024-09-25 14:06:36,valid
8280,870115784,buy,BT6OZY344,2337,280.36,2024-09-25 14:06:36,valid
8281,365791035,sell,DEFY4O0R1,3191,67.91,2024-09-25 14:06:36,valid
8282,937830588,buy,T82IDS360,4535,12.32,2024-09-25 14:06:36,valid
8283,927325835,sell,5F8C99Y52,5559,110.49,2024-09-25 14:06:36,valid
8284,716365431,sell,EGWJT0LU4,720,167.44,2024-09-25 14:06:36,valid
8285,992606827,buy,28008PS81,5706,467.10,2024-09-25 14:06:36,valid
8286,306364937,sell,NNS2TN1E9,6714,130.79,2024-09-25 14:06:36,valid
8287,810480678,buy,U1N9GS714,1080,346.34,2024-09-25 14:06:36,valid
8288,851757739,sell,H6O0UENI6,3680,176.68,2024-09-25 14:06:36,valid
8289,969885528,sell,15TQ96958,8938,344.22,2024-09-25 14:06:36,valid
8290,171214745,buy,QBQP3WYU9,6420,194.81,2024-09-25 14:06:36,valid
8291,993581887,buy,JTVY1Z332,3466,45.00,2024-09-25 14:06:36,valid
8292,468175900,sell,JTA8QTXS1,7463,425.89,2024-09-25 14:06:36,valid
8293,764720732,buy,4ST3SJIM0,2334,376.68,2024-09-25 14:06:36,valid
8294,543309132,buy,2PLW0O5F0,9902,259.60,2024-09-25 14:06:36,valid
8295,748169791,sell,JAQHKC0M7,7369,85.42,2024-09-25 14:06:36,valid
8296,696995835,sell,0LV0XCRV1,7108,266.32,2024-09-25 14:06:36,valid
8297,824789770,sell,DGEHB4KW7,225,343.92,2024-09-25 14:06:36,valid
8298,112189121,sell,9W10WBU24,1309,158.44,2024-09-25 14:06:36,valid
8299,591031445,sell,VPPM044N4,985,113.37,2024-09-25 14:06:36,valid
8300,879978101,sell,K43P1DR61,4334,37.29,2024-09-25 14:06:36,valid
8301,220676957,sell,9DSC79HF0,834,122.42,2024-09-25 14:06:36,valid
8302,475319252,buy,PKKJDISG8,8842,382.68,2024-09-25 14:06:36,valid
8303,747441334,buy,GHE786GD0,9183,39.55,2024-09-25 14:06:36,valid
8304,492773013,buy,ME9E5GKU9,7585,264.53,2024-09-25 14:06:36,valid
8305,634371765,buy,CA421S0A3,2590,187.58,2024-09-25 14:06:36,valid
8306,932860233,sell,IBEUW3CR3,240,422.98,2024-09-25 14:06:36,valid
8307,800575136,sell,24SZG0KL8,6349,64.56,2024-09-25 14:06:36,valid
8308,124296943,sell,DK694IUF8,2664,177.96,2024-09-25 14:06:36,valid
8309,560272356,sell,M1EC8FTI2,3555,392.41,2024-09-25 14:06:36,valid
8310,578217121,sell,1BSKKA6W1,8479,388.72,2024-09-25 14:06:36,valid
8311,199603492,buy,LVJFDWXE6,5595,273.85,2024-09-25 14:06:36,valid
8312,391533772,buy,RL7XH3FO4,4835,209.41,2024-09-25 14:06:36,valid
8313,424871766,sell,KFAOXCKL2,4610,219.31,2024-09-25 14:06:36,valid
8314,773721328,sell,YMSQE7784,7376,290.55,2024-09-25 14:06:36,valid
8315,762878769,sell,UMSB594J6,4941,388.41,2024-09-25 14:06:36,valid
8316,612926576,sell,85HO5EW35,467,457.59,2024-09-25 14:06:36,valid
8317,621432334,buy,2KF9KOHU1,6794,237.91,2024-09-25 14:06:36,valid
8318,710047612,sell,O2VRV4BS2,3110,54.08,2024-09-25 14:06:36,valid
8319,170829002,sell,KDNJDZYG1,8014,421.70,2024-09-25 14:06:36,valid
8320,607813813,buy,EN9SUMAU7,9157,492.95,2024-09-25 14:06:36,valid
8321,811833986,buy,LVNB3CP12,5794,439.31,2024-09-25 14:06:36,valid
8322,357957675,buy,8E8F13QF3,9776,201.57,2024-09-25 14:06:36,valid
8323,872659871,sell,BBMOVAYY1,3148,247.53,2024-09-25 14:06:36,valid
8324,946439588,sell,EKFQA78L8,9654,12.93,2024-09-25 14:06:36,valid
8325,683472265,buy,K3LO6Y288,9005,227.43,2024-09-25 14:06:36,valid
8326,395805824,buy,KTNW2CJW2,7517,419.66,2024-09-25 14:06:36,valid
8327,727377386,sell,GQAMWR4K5,4431,65.82,2024-09-25 14:06:36,valid
8328,727717709,sell,UGMD3I3G0,610,277.79,2024-09-25 14:06:36,valid
8329,841695869,sell,UKOKZAWU2,3779,17.14,2024-09-25 14:06:36,valid
